Rat_symbol	ISG
Slc25a25	0
Naif1	0
Pip5kl1	0
St6galnac4	0
St6galnac6	0
AABR07051450.1	0
Eng	0
Fpgs	0
Cdk9	0
Sh2d3c	0
Tor2a	0
Ttc16	0
Ptrh1	0
Cfap157	0
Stxbp1	0
Niban2	0
Lrsam1	0
Rpl12	0
Slc2a8	0
Garnl3	0
Ralgps1	0
Angptl2	0
Zbtb34	0
Zbtb43	0
Lmx1b	0
Mvb12b	0
Mapkap1	0
Gapvd1	0
Hspa5	0
Rabepk	0
Fbxw2	0
Psmd5	0
RGD1564854	0
Phf19	0
Traf1	0
C5	0
Cntrl	0
Rab14	0
Gsn	0
Stom	0
Ggta1l1	0
Srm	0
LOC502618	0
Ggta1	0
Dab2ip	0
Ndufa8	0
Morn5	0
Lhx6	0
Rbm18	0
Mrrf	0
Ptgs1	0
Olr396	0
Olr399	0
Olr402	0
Olr403	0
Olr404	0
Olr406	0
Olr407	0
Olr408	0
Olr410	0
RGD1563231	0
AABR07051565.1	0
AABR07051678.1	0
RGD1565617	0
Olr411	0
Olr413	0
Olr414	0
Olr415	0
Olr416	0
Olr417	0
Olr418	0
Olr419	0
Olr421	0
Olr422	0
Olr423	0
Olr424	0
Olr425	0
Olr427	0
Olr428	0
Pdcl	0
Rc3h2	0
Zbtb6	0
Rabgap1	0
Gpr21	0
Strbp	0
AABR07051796.1	0
Crb2	0
Nek6	0
Psmb7	0
LOC100359951	0
Nr5a1	0
Nr6a1	0
Olfml2a	0
Wdr38	0
Arpc5l	0
Golga1	0
Scai	0
Ppp6c	0
LOC100362366	0
AABR07051892.1	0
Gtdc1	0
Zeb2	0
Acvr2a	0
Orc4	0
Epc2	0
Lypd6b	0
Lypd6	0
Mmadhc	0
Rnd3	0
Tas2r134	0
Tnfaip6	0
Rif1	0
Neb	0
Arl5a	0
Cacnb4	0
Stam2	0
AABR07052130.1	0
Prpf40a	0
Arl6ip6	0
Rprm	0
Galnt13	0
Kcnj3	0
Galnt5	0
Ermn	0
Cytip	0
Acvr1c	0
Acvr1	0
Upp2	0
Ccdc148	0
Pkp4	0
Dapl1	0
Tanc1	0
Wdsub1	0
Baz2b	0
Marchf7	0
Cd302	0
Ly75	0
Pla2r1	0
Itgb6	0
Rbms1	0
Tank	0
Psmd14	0
Tbr1	0
Slc4a10	0
Dpp4	0
Gcg	0
Kcnh7	0
Fign	0
Grb14	0
Cobll1	0
Slc38a11	0
Scn3a	0
Scn2a	0
Csrnp3	0
Galnt3	0
Ttc21b	0
Scn1a	0
Scn9a	0
Scn7a	0
AABR07052430.1	0
Xirp2	0
B3galt1	0
Stk39	0
Nostrin	0
Spc25	0
AABR07052465.1	0
Abcb11	0
Dhrs9	0
Lrp2	0
Bbs5	0
Klhl41	0
Fastkd1	0
Ppig	0
Ccdc173	0
Phospho2	0
Klhl23	0
Ssb	0
Mettl5	0
Ubr3	0
Myo3b	0
Sp5	0
Erich2	0
Gad1	0
Gorasp2	0
Tlk1	0
RGD1565767	0
AABR07052486.1	0
LOC103690018	0
LOC103690017	0
Dcaf17	0
Cybrd1	0
Dync1i2	0
Slc25a12	0
Metap1d	0
Dlx1	0
Dlx2	0
Itga6	0
Pdk1	0
Rapgef4	0
Map3k20	0
Cdca7	0
AABR07052523.1	0
Sp3	0
Ola1	0
Sp9	0
Cir1	0
Scrn3	0
Gpr155	0
Wipf1	0
Chrna1	0
Chn1	0
Atf2	0
Atp5mc3	0
Lnpk	0
Evx2	0
Hoxd13	0
Hoxd12	0
Hoxd11	0
Hoxd10	0
Hoxd9	0
Hoxd8	0
Hoxd4	0
Hoxd3	0
Hoxd1	0
Mtx2	0
Hnrnpa3	0
Nfe2l2	0
Agps	0
Ttc30b	0
Ttc30a1	0
Pde11a	0
Rbm45	0
Osbpl6	0
Prkra	0
Pjvk	0
Fkbp7	0
Plekha3	0
Ccdc141	0
Sestd1	0
Zfp385b	0
Cwc22	0
Ube2e3	0
Itga4	0
Cerkl	0
Neurod1	0
Itprid2	0
Ppp1r1c	0
Pde1a	0
Dnajc10	0
Frzb	0
Nckap1	0
Dusp19	0
Nup35	0
Zfp804a	0
Fsip2	0
Zc3h15	0
Itgav	0
Fam171b	0
Zswim2	0
Calcrl	0
Tfpi	0
Ctnnd1	0
Btbd18	0
Tmx2	0
Med19	0
Zdhhc5	0
Clp1	0
Ypel4	0
Serping1	0
Ube2l6	0
Smtnl1	0
Timm10	0
Slc43a1	0
Rtn4rl2	0
Slc43a3	0
Prg2	0
Prg3	0
P2rx3	0
Ssrp1	0
Tnks1bp1	0
Aplnr	0
Lrrc55	0
Olr436	0
Olr439	0
Olr441	0
Olr442	0
Olr443	0
Olr444	0
Olr447	0
Olr448	0
Olr450	0
LOC684539	0
Olr453	0
Olr454	0
Olr455	0
Olr456	0
Olr458	0
Olr459	0
Olr461	0
Olr462	0
Olr463	0
Olr464	0
Olr465	0
Olr466	0
Olr469	0
LOC684683	0
Olr470	0
Olr472	0
Olr473	0
Olr475	0
Olr476	0
Olr477	0
Olr479	0
Olr480	0
Olr481	0
Olr482	0
Olr483	0
Olr484	0
Olr486	0
Olr488	0
Olr490	0
Olr495	0
Olr496	0
Olr499	0
Olr500	0
Olr502	0
Olr505	0
Olr507	0
Olr508	0
Olr510	0
Olr513	0
Olr514	0
Olr515	0
Olr516	0
Olr517	0
Olr519	0
Olr518	0
Olr527	0
Olr528	0
Olr529	0
Olr530	0
Olr531	0
Olr532	0
Olr533	0
Olr536	0
Olr537	0
Olr539	0
Olr540	0
Olr541	0
Olr491	0
Olr493	0
Olr545	0
Olr550	0
Olr542	0
Olr546	0
Olr552	0
Olr554	0
Olr555	0
Olr556	0
Olr559	0
Olr560	0
Olr562	0
Olr563	0
Olr566	0
Pramel7	0
Pramel6	0
Olr567	0
Olr569	0
Olr575	0
Olr576	0
Olr577	0
Olr578	0
Olr581	0
Olr583	0
Olr584	0
Olr587	0
Olr588	0
Olr590	0
Olr592	0
Olr596	0
LOC100911348	0
Olr601	0
Olr602	0
LOC102555599	0
LOC686677	0
Olr606	0
Olr607	0
Olr608	0
Olr614	0
Olr619	0
Olr611	0
Olr623	0
Olr621	0
Olr625	0
Olr629	0
Olr630	0
Olr631	0
Olr633	0
Olr634	0
Olr635	0
Olr636	0
Olr639	0
Olr646	0
Olr649	0
Olr650	0
Olr651	0
Olr658	0
Olr653	0
Olr654	0
LOC686900	0
Olr657	0
Olr652	0
Olr659	0
Olr660	0
Olr661	0
Olr662	0
Olr663	0
Olr664	0
Olr666	0
Olr668	0
Olr669	0
Olr670	0
Olr671	0
Olr675	0
Olr677	0
Olr678	0
Olr679	0
Olr681	0
Olr686	0
Olr687	0
Olr689	0
Olr690	0
Olr691	0
Olr693	0
Olr694	0
LOC687065	0
Olr695	0
Olr696	0
Olr698	0
Olr701	0
Olr702	0
Olr713	0
Olr714	0
Olr704	0
Olr705	0
Olr709	0
Olr710	0
Olr711	0
Olr712	0
Olr715	0
Olr716	0
Olr720	0
Olr721	0
Olr722	0
Olr724	0
Olr725	0
Olr727	0
Olr728	0
Olr729	0
Olr731	0
Olr733	0
Olr734	0
Olr735	0
Olr736	0
Olr737	0
Olr741	0
Olr742	0
Olr744	0
Ptprj	0
Nup160	0
Fnbp4	0
Agbl2	0
Mtch2	0
C1qtnf4	0
Ndufs3	0
Kbtbd4	0
Ptpmt1	0
Celf1	0
Rapsn	0
Psmc3	0
Slc39a13	0
Spi1	0
Mybpc3	0
Madd	0
Acp2	0
Ddb2	0
Pacsin3	0
Arfgap2	0
RGD1309540	0
Ckap5	0
F2	0
Arhgap1	0
Atg13	0
Ambra1	0
Chrm4	0
Mdk	0
Creb3l1	0
Phf21a	0
Large2	0
Pex16	0
RGD1563263	0
Mapk8ip1	0
Cry2	0
Slc35c1	0
Chst1	0
Syt13	0
Prdm11	0
Tp53i11	0
Tspan18	0
Cd82	0
Alx4	0
Ext2	0
Accs	0
Accsl	0
RGD1564664	0
Alkbh3	0
Hsd17b12	0
Ttc17	0
Api5	0
Lrrc4c	0
Rag2	0
Rag1	0
Traf6	0
Prr5l	0
Commd9	0
Ldlrad3	0
Rpl21	0
Trim44	0
Fjx1	0
Pamr1	0
Slc1a2	0
Cd44	0
Pdhx	0
Apip	0
Ehf	0
Elf5	0
Cat	0
Nat10	0
Caprin1	0
Lmo2	0
Fbxo3	0
Cd59	0
RGD1563222	0
LOC100362814	0
Hipk3	0
Cstf3	0
Tcp11l1	0
Depdc7	0
Qser1	0
Prrg4	0
AABR07053166.1	0
Ccdc73	0
Eif3m	0
Wt1	0
LOC691083	0
Rcn1	0
Pax6	0
AABR07053185.1	0
Immp1l	0
Dnajc24	0
AABR07053236.1	0
Mpped2	0
Arl14ep	0
Fshb	0
Kcna4	0
Mettl15	0
Kif18a	0
Bdnf	0
Lgr4	0
Ccdc34	0
Bbox1	0
Fibin	0
Slc5a12	0
Ano3	0
Muc15	0
Olr747	0
Olr748	0
Olr749	0
Olr750	0
LOC691368	0
Olr753	0
Olr754	0
Olr756	0
Olr757	0
Olr760	0
Olr766	0
Olr767	0
Olr770	0
Olr773	0
Olr774	0
Olr775	0
Olr776	0
Olr777	0
Olr778	0
Olr779	0
Olr780	0
Olr781	0
Olr782	0
LOC100363452	0
Olr783	0
Olr784	0
Olr785	0
Olr788	0
Olr790	0
Olr791	0
Olr792	0
LOC502660	0
Olr796	0
Lpcat4	0
Nutm1	0
Nop10	0
Slc12a6	0
Emc4	0
Emc7	0
Chrm5	0
Aven	0
Tmco5b	0
Fmn1	0
Grem1	0
Scg5	0
Arhgap11a	0
Gjd2	0
Actc1	0
Aqr	0
Zfp770	0
Dph6	0
Meis2	0
Tmco5a	0
Spred1	0
AABR07053472.1	0
Rasgrp1	0
Thbs1	0
Fsip1	0
Gpr176	0
Eif2ak4	0
Srp14	0
Bub1b	0
Pak6	0
Ankrd63	0
Plcb2	0
Ccdc9b	0
Disp2	0
Knstrn	0
Ivd	0
Bahd1	0
Chst14	0
Ccdc32	0
Rpusd2	0
Knl1	0
Rad51	0
Rmdn3	0
Dnajc17	0
LOC691418	0
Zfyve19	0
Ppp1r14d	0
Spint1	0
Rhov	0
Vps18	0
Dll4	0
Chac1	0
Exd1	0
Chp1	0
Oip5	0
Nusap1	0
Ndufaf1	0
Rtf1	0
Ltk	0
Rpap1	0
Tyro3	0
Mga	0
Mapkbp1	0
Jmjd7	0
Pla2g4b	0
AABR07053509.2	0
Pla2g4e	0
Pla2g4d	0
Pla2g4f	0
Vps39	0
Tmem87a	0
Ganc	0
Capn3	0
Zfp106	0
AABR07053516.1	0
Lrrc57	0
LOC691918	0
Stard9	0
LOC100911166	0
Cdan1	0
Ttbk2	0
Ubr1	0
Tmem62	0
Ccndbp1	0
Epb42	0
Tgm7	0
Lcmt2	0
Adal	0
Zscan29	0
Tubgcp4	0
Tp53bp1	0
Map1a	0
Ppip5k1	0
Ckmt1	0
Strc	0
Catsper2	0
Pdia3	0
Ell3	0
Serinc4	0
Hypk	0
Wdr76	0
Frmd5	0
Ctdspl2	0
Eif3j	0
Spg11	0
Patl2	0
B2m	0
Trim69	0
Terb2	0
Sord	0
Duox2	0
Duoxa2	0
Duoxa1	0
Duox1	0
Shf	0
Spata5l1	0
Slc30a4	0
Sqor	0
Sema6d	0
Slc24a5	0
Myef2	0
Ctxn2	0
Slc12a1	0
Dut	0
AABR07053635.2	0
Shc4	0
Eid1	0
Secisbp2l	0
Cops2	0
Galk2	0
Fam227b	0
Fgf7	0
Dtwd1	0
Atp8b4	0
Slc27a2	0
Gabpb1	0
Usp8	0
Usp50	0
Trpm7	0
Sppl2a	0
Ap4e1	0
Blvra	0
Ncaph	0
Itpripl1	0
Snrnp200	0
Ciao1	0
Tmem127	0
Stard7	0
Astl	0
Adra2b	0
Gpat2	0
Fahd2a	0
Kcnip3	0
Prom2	0
Mrps5	0
Mal	0
Mall	0
Bub1	0
Acoxl	0
Bcl2l11	0
LOC499886	0
Anapc1	0
Mertk	0
Tmem87b	0
Fbln7	0
Zc3h8	0
Zc3h6	0
Ttl	0
Polr1b	0
Chchd5	0
Slc20a1	0
Ckap2l	0
Il1a	0
Il1b	0
Sirpb3	0
Sirpa	0
Pdyn	0
AABR07053716.1	0
Stk35	0
Tgm3	0
Tgm6	0
Snrpb	0
Tmc2	0
Nop56	0
Idh3b	0
Ebf4	0
Cpxm1	0
Pced1a	0
Vps16	0
Ptpra	0
Mrps26	0
Oxt	0
Avp	0
Ubox5	0
Lzts3	0
Ddrgk1	0
Itpa	0
Slc4a11	0
Atrn	0
Gfra4	0
Adam33	0
Siglec1	0
Hspa12b	0
RGD1311739	0
Spef1	0
Cenpb	0
Cdc25b	0
Ap5s1	0
Mavs	0
Pank2	0
AABR07053749.1	0
Smox	0
Adra1d	0
LOC103691893	0
Prnp	0
Prnd	0
Rassf2	0
Slc23a2	0
Pcna	0
Cds2	0
Prokr2	0
Gpcpd1	0
Shld1	0
Chgb	0
Trmt6	0
Mcm8	0
Crls1	0
Lrrn4	0
Fermt1	0
Hao1	0
Tmx4	0
Plcb1	0
Plcb4	0
Lamp5	0
Ankef1	0
Snap25	0
Mkks	0
Slx4ip	0
Jag1	0
Btbd3	0
AABR07053884.1	0
Sptlc3	0
Tasp1	0
Esf1	0
Ndufaf5	0
Sel1l2	0
AABR07054000.1	0
Kif16b	0
Snrpb2	0
Otor	0
Pcsk2	0
Bfsp1	0
Dstn	0
Rrbp1	0
Banf2	0
Snx5	0
Mgme1	0
Ovol2	0
Kat14	0
Dzank1	0
Polr3f	0
Rbbp9	0
Sec23b	0
Smim26	0
Scp2d1	0
Slc24a3	0
Rin2	0
Naa20	0
Crnkl1	0
Ralgapa2	0
Kiz	0
Xrn2	0
Nkx2-4	0
Nkx2-2	0
Pax1	0
Foxa2	0
Sstr4	0
Thbd	0
Nxt1	0
Gzf1	0
Napb	0
Cstl1	0
Cst11	0
LOC257643	0
Cst12	0
Cst8	0
Cst13	0
Cst9l	0
LOC689081	0
Cst3	0
AABR07054186.1	0
Cst5	0
Syndig1	0
LOC102554315	0
LOC102555217	0
AABR07054286.1	0
Apmap	0
Acss1	0
Vsx1	0
Entpd6	0
Pygb	0
Abhd12	0
Gins1	0
Ninl	0
Nanp	0
Nsfl1c	0
Fkbp1a	0
Sdcbp2	0
Snph	0
Rad21l1	0
Tmem74b	0
Psmf1	0
Rspo4	0
Angpt4	0
Fam110a	0
Slc52a3	0
Scrt2	0
Tcf15	0
Csnk2a1	0
Tbc1d20	0
Rbck1	0
Trib3	0
Nrsn2	0
Sox12	0
Zcchc3	0
LOC502684	0
Defb23	0
Defb20	0
Defb22	0
Defb26	0
Defb29	0
AC111428.1	0
Defb21	0
Defb24	0
Defb27	0
Defb25	0
Rem1	0
Hm13	0
Cox4i2	0
Bcl2l1	0
Tpx2	0
Mylk2	0
Foxs1	0
Dusp15	0
Ttll9	0
Xkr7	0
Ccm2l	0
Hck	0
Tm9sf4	0
Tspy26	0
Plagl2	0
Pofut1	0
Kif3b	0
Asxl1	0
Nol4l	0
Commd7	0
Dnmt3b	0
Mapre1	0
Sun5	0
Bpifb2	0
Bpifb4	0
Bpifa6	0
Bpifa2	0
Bpifa3	0
Bpifa1	0
Bpifa5	0
Bpifb1	0
Bpifb5	0
LOC690507	0
Snta1	0
Cbfa2t2	0
Necab3	0
RGD1561517	0
Actl10	0
Pxmp4	0
AABR07054367.1	0
AC135822.2	0
Raly	0
Eif2s2	0
Asip	0
Ahcy	0
Itch	0
Dynlrb1	0
Pigu	0
Tp53inp2	0
Ncoa6	0
Ggt7	0
Acss2	0
Gss	0
Myh7b	0
Trpc4ap	0
Edem2	0
Procr	0
Mmp24	0
Eif6	0
Fam83c	0
Uqcc1	0
Gdf5	0
Cep250	0
AC118414.2	0
Ergic3	0
Fer1l4	0
Spag4	0
Cpne1	0
Nfs1	0
Romo1	0
Rbm39	0
LOC100911109	0
Rbm12	0
LOC100910944	0
LOC100910882	0
Phf20	0
Scand1	0
LOC100911769	0
Aar2	0
Dlgap4	0
Myl9	0
Tgif2	0
Rab5if	0
Sla2	0
Dsn1	0
Soga1	0
Tldc2	0
Samhd1	0
Rbl1	0
Mroh8	0
Rpn2	0
Ghrh	0
Manbal	0
Src	0
Epb41l1	0
Blcap	0
Nnat	0
Ctnnbl1	0
Vstm2l	0
Tti1	0
Rprd1b	0
Tgm2	0
RGD1563354	0
Bpi	0
Lbp	0
Ralgapb	0
Slc32a1	0
Actr5	0
Ppp1r16b	0
AABR07054469.1	0
Fam83d	0
Dhx35	0
Mafb	0
Top1	0
Plcg1	0
Zhx3	0
Lpin3	0
Emilin3	0
Chd6	0
Ptprt	0
Olr1259	0
Olr1260	0
Olr1261	0
Vwa5a	0
Svs3b	0
Svs3a	0
Srsf6	0
L3mbtl1	0
Sgk2	0
Ift52	0
Mybl2	0
Tox2	0
Jph2	0
Oser1	0
Gdap1l1	0
Fitm2	0
R3hdml	0
Hnf4a	0
Ttpal	0
Serinc3	0
Pkig	0
Ccn5	0
Kcnk15	0
Rims4	0
Ywhab	0
Pabpc1l	0
Tomm34	0
Stk4	0
Kcns1	0
Wfdc5	0
Wfdc12	0
Wfdc15a	0
Wfdc15b	0
Semg1	0
Svs4	0
Svs6	0
Svs5	0
RGD1563818	0
Slpil2	0
Slpil3	0
Slpi	0
Matn4	0
Rbpjl	0
Sdc4	0
Sys1	0
Tp53tg5	0
Dbndd2	0
Pigt	0
Wfdc2	0
Spint3	0
Wfdc6a	0
Eppin	0
Wfdc8	0
Wfdc6b	0
Wfdc16	0
Wfdc9	0
Wfdc10a	0
Wfdc13	0
AC105815.1	0
Wfdc3	0
Dnttip1	0
Ube2c	0
Tnnc2	0
Snx21	0
Acot8	0
Zswim3	0
Zswim1	0
Spata25	0
Neurl2	0
Ctsa	0
Pltp	0
Pcif1	0
Zfp335	0
Mmp9	0
Slc12a5	0
Ncoa5	0
Cdh22	0
Slc35c2	0
LOC102555457	0
Zfp663	0
AABR07054578.1	0
Ocstamp	0
Slc13a3	0
LOC685619	0
Slc2a10	0
Eya2	0
Zmynd8	0
Ncoa3	0
Sulf2	0
Prex1	0
Tp53rk	0
Arfgef2	0
Cse1l	0
Stau1	0
Ddx27	0
Znfx1	0
Kcnb1	0
AABR07054614.1	0
LOC690468	0
Slc9a8	0
Spata2	0
Rnf114	0
Snai1	0
LOC100912618	0
Cebpb	0
Ptpn1	0
Ripor3	0
Pard6b	0
Adnp	0
Dpm1	0
Mocs3	0
Kcng1	0
Nfatc2	0
Atp9a	0
Sall4	0
Zfp93	0
Zfp64	0
Tshz2	0
Zfp217	0
Bcas1	0
Cyp24a1	0
Pfdn4	0
Dok5	0
Cbln4	0
Mc3r	0
Fam210b	0
Aurka	0
Cstf1	0
Cass4	0
Rtfdc1	0
Gcnt7	0
Fam209	0
Tfap2c	0
Bmp7	0
Spo11	0
Rae1	0
Rbm38	0
Uchl3	0
Ctcfl	0
Pck1	0
Zbp1	0
Pmepa1	0
LOC689618	0
Rab22a	0
Vapb	0
Stx16	0
Npepl1	0
Gnas	0
Nelfcd	0
Ctsz	0
Tubb1	0
Prelid3b	0
Zfp831	0
Edn3	0
Phactr3	0
AC127963.1	0
Sycp2	0
Ppp1r3d	0
Fam217b	0
Cdh26	0
Cdh4	0
Taf4	0
Lsm14b	0
Psma7	0
Ss18l1	0
Mtg2	0
Hrh3	0
Osbpl2	0
Adrm1	0
Lama5	0
Rps21	0
Cables2	0
Rbbp8nl	0
Gata5	0
Slco4a1	0
Ntsr1	0
Ogfr	0
Mrgbp	0
Col9a3	0
Tcfl5	0
Dido1	0
Gid8	0
Slc17a9	0
Bhlhe23	0
Ythdf1	0
Birc7	0
Nkain4	0
Arfgap1	0
Chrna4	0
Kcnq2	0
Eef1a2	0
Ppdpf	0
Ptk6	0
Srms	0
Fndc11	0
Gmeb2	0
Stmn3	0
Rtel1	0
Arfrp1	0
Zgpat	0
Lime1	0
Zbtb46	0
Abhd16b	0
Tpd52l2	0
Dnajc5	0
Uckl1	0
Zfp512b	0
Samd10	0
Prpf6	0
Linc00176	0
Sox18	0
Tcea2	0
Rgs19	0
Lkaaear1	0
Oprl1	0
Myt1	0
Pcmtd2	0
Polr3k	0
Tipinl1	0
Crispld1	0
Pi15	0
Gdap1	0
Jph1	0
Tmem70	0
Eloc	0
AABR07046707.1	0
Rdh10	0
4930444P10Rik	0
LOC297756	0
Sbspon	0
Terf1	0
AC125757.1	0
Trpa1	0
Msc	0
Eya1	0
Xkr9	0
Lactb2	0
Tram1	0
Ncoa2	0
Prdm14	0
Slco5a1	0
Sulf1	0
RGD1564053	0
Prex2	0
Cpa6	0
Cspp1	0
Cops5	0
Ppp1r42	0
Tcf24	0
Mcmdc2	0
Sgk3	0
Vcpip1	0
Mybl1	0
Vxn	0
Adhfe1	0
Rrs1	0
Sntg1	0
Pcmtd1	0
AABR07046956.1	0
St18	0
Alkal1	0
Rb1cc1	0
Npbwr1	0
Oprk1	0
Atp6v1h	0
Rgs20	0
Tcea1	0
Lypla1	0
Mrpl15	0
Sox17	0
Sumo4	0
Rp1	0
Xkr4	0
Tmem68	0
Tgs1	0
Lyn	0
Rps20	0
Mos	0
LOC100364265	0
Plag1	0
Sdr16c5	0
Sdr16c6	0
Penk	0
Fam110b	0
Ubxn2b	0
Cyp7a1	0
Sdcbp	0
Tox	0
Ca8	0
Rab2a	0
Chd7	0
Clvs1	0
Gdf6	0
MGC94199	0
Plekhf2	0
Ndufaf6	0
Tp53inp1	0
Ccne2	0
Ints8	0
Dpy19l4	0
Esrp1	0
Virma	0
Rad54b	0
Fsbp	0
Rbm12b	0
Pdp1	0
Tmem67	0
LOC679087	0
Triqk	0
Runx1t1	0
Slc26a7	0
Lrrc69	0
Otud6b	0
Pip4p2	0
Necab1	0
Tmem64	0
Calb1	0
Decr1	0
Nbn	0
Osgin2	0
Ripk2	0
Mmp16	0
Cnbd1	0
Cngb3	0
Maged2	0
Rmdn1	0
Wwp1	0
Slc7a13	0
Atp6v0d2	0
Ttpa	0
Ggh	0
Nkain3	0
Prdm13	0
Ccnc	0
Tstd3	0
Usp45	0
Pnisr	0
Coq3	0
Faxc	0
Fbxl4	0
Pou3f2	0
Mms22l	0
AABR07047593.1	0
Klhl32	0
Ndufaf4	0
Gpr63	0
Fhl5	0
Ufl1	0
Fut9	0
Manea	0
Epha7	0
LOC100910771	0
Bach2	0
Gja10	0
Casp8ap2	0
Lyrm2	0
Ankrd6	0
Rragd	0
Ube2j1	0
Gabrr2	0
Gabrr1	0
Pm20d2	0
Srsf12	0
Pnrc1	0
Rngtt	0
Cnr1	0
Spaca1	0
Akirin2	0
Orc3	0
Rars2	0
Slc35a1	0
Cfap206	0
RGD1563056	0
Smim8	0
Zfp292	0
Cga	0
Mob3b	0
Ifnk	0
RGD1359108	0
AABR07047872.1	0
RGD1306195	0
Aco1	0
Topors	0
Ndufb6	0
Tmem215	0
Aptx	0
Dnaja1	0
Smu1	0
B4galt1	0
Bag1	0
Chmp5	0
Nfx1	0
Aqp7	0
Aqp3	0
Nol6	0
Ube2r2	0
Ubap2	0
AABR07048031.1	0
Dcaf12	0
Ubap1	0
Kif24	0
Nudt2	0
Myorg	0
Fam219a	0
Dnai1	0
Enho	0
Cntfr	0
Rpp25l	0
Arid3c	0
Sigmar1	0
Galt	0
Il11ra1	0
Ccl27	0
Ccl19	0
Ccl21	0
Fam205a	0
Fam205c	0
Phf24	0
Dnajb5	0
LOC100360821	0
Vcp	0
Fancg	0
Pigo	0
Stoml2	0
Unc13b	0
Atp8b5p	0
Rusc2	0
Tesk1	0
Cd72	0
Sit1	0
Arhgef39	0
Ccdc107	0
Ca9	0
Tpm2	0
Tln1	0
Gba2	0
Rgp1	0
Msmp	0
Npr2	0
Spag8	0
Hint2	0
Fam221b	0
Tmem8b	0
Olr833	0
Olr834	0
Hrct1	0
Olr836	0
Olr837	0
Olr838	0
Olr839	0
Olr840	0
Reck	0
Ccin	0
Clta	0
Gne	0
Rnf38	0
Melk	0
LOC100359916	0
Pax5	0
Zcchc7	0
Grhpr	0
Zbtb5	0
Polr1e	0
Fbxo10	0
Frmpd1	0
Trmt10b	0
Exosc3	0
Dcaf10	0
Slc25a51	0
Shb	0
Mcart1	0
Igfbpl1	0
RGD1305807	0
Ccdc180	0
Tdrd7	0
Tmod1	0
Tstd2	0
Ncbp1	0
Xpa	0
Foxe1	0
Trmo	0
Hemgn	0
Anp32b	0
Nans	0
Trim14	0
Tbc1d2	0
Gabbr2	0
Anks6	0
Galnt12	0
Col15a1	0
Tgfbr1	0
Alg2	0
Sec61b	0
Stx17	0
Erp44	0
Invs	0
Tex10	0
Msantd3	0
Tmeff1	0
Cavin4	0
LOC500460	0
Olr841	0
Acnat2	0
Acnat1	0
Baat	0
Zfp189	0
Aldob	0
Pgap4	0
Rnf20	0
Grin3a	0
Ppp3r2	0
Cylc2	0
Plppr1	0
Olr848	0
Smc2	0
RGD1309291	0
LOC100912327	0
Olr844	0
Olr845	0
Olr847	0
Olr850	0
Olr851	0
Olr852	0
Olr853	0
Nipsnap3a	0
Nipsnap3b	0
Abca1	0
Slc44a1	0
Fsd1l	0
Fktn	0
Tal2	0
Tmem38b	0
Zfp462	0
Rad23b	0
Klf4	0
AABR07048312.1	0
Actl7b	0
Actl7a	0
Elp1	0
Abitram	0
Ctnnal1	0
Tmem245	0
Frrs1l	0
Epb41l4b	0
Ptpn3	0
LOC685849	0
Txn1	0
Txndc8	0
Svep1	0
Musk	0
Olr854	0
Ecpas	0
Zfp483	0
Ptgr1	0
Dnajc25	0
AABR07048387.1	0
Ugcg	0
Susd1	0
Ptbp3	0
AABR07048397.1	0
Hsdl2	0
RGD1310951	0
Inip	0
Snx30	0
Slc46a2	0
LOC259244	0
Mup4	0
LOC500473	0
Mup5	0
RGD1566134	0
LOC298111	0
AABR07048463.1	0
Zfp37	0
Slc31a2	0
Fkbp15	0
Slc31a1	0
Prpf4	0
Rnf183	0
Wdr31	0
Bspry	0
Hdhd3	0
Alad	0
LOC100362333	0
LOC500475	0
Rgs3	0
Zfp618	0
Ambp	0
Kif12	0
Col27a1	0
Orm1	0
Akna	0
Whrn	0
Atp6v1g1	0
Tmem268	0
Tnfsf15	0
Tnfsf8	0
Tnc	0
Pappa1	0
Astn2	0
Trim32	0
Tlr4	0
Brinp1	0
Cdk5rap2	0
Megf9	0
LOC100911527	0
Tle1	0
Frmd3	0
LOC298139	0
Rasef	0
Kdm4c	0
Dmac1	0
Ptprd	0
Tyrp1	0
Lurap1l	0
AABR07048992.2	0
RGD1306186	0
Oog3	0
Mpdz	0
Nfib	0
Zdhhc21	0
Cer1	0
Frem1	0
Ttc39b	0
Snapc3	0
Psip1	0
Bnc2	0
Cntln	0
Sh3gl2	0
AABR07049085.1	0
Saxo1	0
Rraga	0
Haus6	0
Plin2	0
Dennd4c	0
Rps6	0
LOC100911372	0
Acer2	0
Slc24a2	0
Mllt3	0
Focad	0
Hacd4	0
Ifnb1	0
Ifna4	0
Ifne	0
Mtap	0
Cdkn2b	0
Dmrta1	0
Zfp353	0
Elavl2	0
Zfp352	0
Izumo3	0
AABR07049223.1	0
AABR07049228.1	0
Caap1	0
Plaa	0
Ift74	0
Lrrc19	0
Tek	0
Eqtn	0
Mysm1	0
Fggy	0
Hook1	0
Cyp2j10	0
RGD1560146	0
Nfia	0
Tm2d1	0
Patj	0
L1td1	0
Kank4	0
AABR07049329.1	0
Usp1	0
Dock7	0
Angptl3	0
Atg4c	0
Alg6	0
Itgb3bp	0
Efcab7	0
Ube2u	0
Pgm1	0
Ror1	0
Cyp2j16	0
Cyp2j4	0
Cachd1	0
Raver2	0
Jak1	0
Dnajc6	0
Leprot	0
Lepr	0
AABR07049401.1	0
AABR07049455.1	0
